Date,Price,Open,High,Low,Vol.,Change %
2018-02-22,0.89144,0.95243,1.00433,0.86399,170610000.0,-6.41
2018-02-23,0.94178,0.89144,0.98311,0.85367,133520000.00000001,5.65
2018-02-24,0.90218,0.94109,0.96733,0.87252,86530000.0,-4.21
2018-02-25,0.9026,0.90218,0.92479,0.88094,58010000.0,0.05
2018-02-26,0.92937,0.90303,0.94378,0.8773,82480000.0,2.97
2018-02-27,0.92968,0.92978,0.95805,0.91822,64200000.0,0.03
2018-02-28,0.88692,0.92939,0.94707,0.88353,74260000.0,-4.6
2018-03-01,0.91533,0.88692,0.94714,0.87629,92330000.0,3.2
2018-03-02,0.89935,0.91533,0.92145,0.88771,53240000.0,-1.75
2018-03-03,0.89855,0.89921,0.92053,0.8923,66099999.99999999,-0.09
2018-03-04,1.0043,0.89849,1.02711,0.88572,176840000.0,11.77
2018-03-05,0.94569,1.00421,1.08514,0.94342,336050000.0,-5.84
2018-03-06,0.90345,0.94401,0.9798,0.89676,223300000.0,-4.47
2018-03-07,0.85192,0.90367,0.91412,0.79199,224160000.0,-5.7
2018-03-08,0.80642,0.85212,0.87251,0.79771,134350000.0,-5.34
2018-03-09,0.82457,0.80633,0.84138,0.73363,211300000.0,2.25
2018-03-10,0.77546,0.82449,0.84073,0.77066,100470000.0,-5.95
2018-03-11,0.81652,0.77546,0.82985,0.7523,107500000.0,5.29
2018-03-12,0.78325,0.8169,0.82695,0.76613,81580000.0,-4.07
2018-03-13,0.77825,0.78325,0.79943,0.76337,73700000.0,-0.64
2018-03-14,0.68783,0.77825,0.79079,0.65633,158130000.0,-11.62
2018-03-15,0.68468,0.68784,0.72309,0.63136,180040000.0,-0.46
2018-03-16,0.67874,0.68468,0.71019,0.66083,155720000.0,-0.87
2018-03-17,0.62952,0.6782,0.68321,0.6172,118910000.0,-7.25
2018-03-18,0.65043,0.62944,0.68163,0.53945,282000000.0,3.32
2018-03-19,0.72155,0.65052,0.72417,0.62823,221700000.0,10.94
2018-03-20,0.70026,0.72095,0.72095,0.65919,219520000.0,-2.95
2018-03-21,0.68035,0.70026,0.70936,0.66237,156170000.0,-2.84
2018-03-22,0.65445,0.68042,0.69119,0.62382,142670000.0,-3.81
2018-03-23,0.6404,0.65445,0.65445,0.61433,110360000.0,-2.15
2018-03-24,0.62913,0.64045,0.67795,0.62902,103750000.0,-1.76
2018-03-25,0.63466,0.62921,0.65427,0.62239,76010000.0,0.88
2018-03-26,0.58843,0.63466,0.63715,0.57604,154410000.0,-7.29
2018-03-27,0.57012,0.58893,0.5964,0.5582,113150000.0,-3.11
2018-03-28,0.57354,0.57022,0.58862,0.56588,84440000.0,0.6
2018-03-29,0.50298,0.57359,0.57493,0.49814,194980000.0,-12.3
2018-03-30,0.49917,0.50333,0.52665,0.47369,219080000.0,-0.76
2018-03-31,0.50089,0.49929,0.52182,0.49327,114400000.0,0.35
2018-04-01,0.47874,0.50127,0.50893,0.45579,123190000.0,-4.42
2018-04-02,0.49373,0.47874,0.50364,0.47223,103100000.0,3.13
2018-04-03,0.54745,0.49379,0.55252,0.49218,160500000.0,10.88
2018-04-04,0.49122,0.54744,0.55256,0.4869,142420000.0,-10.27
2018-04-05,0.48931,0.49145,0.49787,0.47598,105370000.0,-0.39
2018-04-06,0.47391,0.48931,0.4945,0.4605,79370000.0,-3.15
2018-04-07,0.48562,0.47369,0.4963,0.472,64220000.0,2.47
2018-04-08,0.4984,0.48562,0.50127,0.48532,51980000.0,2.63
2018-04-09,0.48669,0.49842,0.5116,0.47668,115060000.0,-2.35
2018-04-10,0.49152,0.48696,0.49408,0.47787,71890000.0,0.99
2018-04-11,0.54025,0.49153,0.55401,0.48745,140250000.0,9.91
2018-04-12,0.64141,0.54069,0.66235,0.5029,418130000.0,18.73
2018-04-13,0.64073,0.64141,0.70904,0.61385,392790000.0,-0.11
2018-04-14,0.64046,0.64107,0.67152,0.62258,190090000.0,-0.04
2018-04-15,0.69374,0.64049,0.69545,0.64044,173860000.0,8.32
2018-04-16,0.66449,0.69374,0.69491,0.63689,154110000.0,-4.22
2018-04-17,0.65532,0.66417,0.68189,0.65259,142540000.0,-1.38
2018-04-18,0.71267,0.65533,0.72878,0.65433,187410000.0,8.75
2018-04-19,0.78299,0.71351,0.78757,0.70641,196170000.0,9.87
2018-04-20,0.92432,0.78299,0.93623,0.78299,406390000.0,18.05
2018-04-21,0.86585,0.92432,0.92432,0.80788,291650000.0,-6.33
2018-04-22,0.8629,0.8662,0.9128,0.83879,170340000.0,-0.34
2018-04-23,0.87375,0.86305,0.88331,0.84818,141720000.0,1.26
2018-04-24,0.92197,0.87375,0.96427,0.86879,294900000.0,5.52
2018-04-25,0.795,0.92102,0.92557,0.67787,392010000.0,-13.77
2018-04-26,0.84858,0.79496,0.87556,0.76296,243030000.0,6.74
2018-04-27,0.80831,0.84728,0.86047,0.80646,175740000.0,-4.75
2018-04-28,0.86288,0.80824,0.88902,0.80498,184400000.0,6.75
2018-04-29,0.86782,0.86295,0.9086,0.82577,185660000.0,0.57
2018-04-30,0.83137,0.86843,0.87462,0.82017,136570000.0,-4.2
2018-05-01,0.83491,0.83143,0.83752,0.78255,139310000.0,0.43
2018-05-02,0.85921,0.83491,0.86546,0.82433,136850000.0,2.91
2018-05-03,0.88075,0.85924,0.89279,0.84174,176440000.0,2.51
2018-05-04,0.8897,0.88045,0.9305,0.85936,223380000.0,1.02
2018-05-05,0.90121,0.88948,0.92955,0.88819,165500000.0,1.29
2018-05-06,0.86378,0.90138,0.91754,0.84293,142940000.0,-4.15
2018-05-07,0.83106,0.86375,0.86544,0.80068,161240000.0,-3.79
2018-05-08,0.80689,0.83242,0.83478,0.79285,138450000.0,-2.91
2018-05-09,0.79047,0.80674,0.81609,0.76064,162230000.0,-2.03
2018-05-10,0.74978,0.79036,0.80338,0.74358,139520000.0,-5.15
2018-05-11,0.67671,0.74976,0.75267,0.64999,352320000.0,-9.75
2018-05-12,0.68317,0.67679,0.70823,0.62305,205210000.0,0.95
2018-05-13,0.72912,0.68498,0.74949,0.66425,179640000.0,6.73
2018-05-14,0.72724,0.7291,0.74849,0.68922,217020000.0,-0.26
2018-05-15,0.68507,0.72724,0.7474,0.68162,155590000.0,-5.8
2018-05-16,0.70749,0.68506,0.70793,0.65599,143620000.0,3.27
2018-05-17,0.66298,0.7075,0.70982,0.6545,145730000.0,-6.29
2018-05-18,0.6785,0.663,0.68382,0.64736,170820000.0,2.34
2018-05-19,0.67391,0.67855,0.6886,0.65839,101520000.0,-0.68
2018-05-20,0.69845,0.67391,0.70467,0.66791,84060000.0,3.64
2018-05-21,0.67578,0.69845,0.70242,0.67253,61510000.0,-3.25
2018-05-22,0.63851,0.67578,0.67763,0.63621,72670000.0,-5.52
2018-05-23,0.59126,0.63847,0.644,0.57519,224040000.0,-7.4
2018-05-24,0.62915,0.59126,0.63731,0.57783,183310000.0,6.41
2018-05-25,0.60564,0.62894,0.63301,0.5948,134700000.0,-3.74
2018-05-26,0.60878,0.60564,0.62475,0.59893,99110000.0,0.52
2018-05-27,0.60463,0.60877,0.6119,0.5988,95150000.0,-0.68
2018-05-28,0.54761,0.60466,0.60749,0.54605,158340000.0,-9.43
2018-05-29,0.59936,0.5476,0.60883,0.5444,155950000.0,9.45
2018-05-30,0.59379,0.59939,0.62551,0.57856,132830000.00000001,-0.93
2018-05-31,0.61103,0.5941,0.62103,0.58663,123380000.0,2.9
2018-06-01,0.62113,0.61098,0.62359,0.60186,132400000.0,1.65
2018-06-02,0.64286,0.62113,0.65059,0.61547,145530000.0,3.5
2018-06-03,0.68795,0.6429,0.68795,0.63935,127980000.0,7.01
2018-06-04,0.65597,0.68796,0.70431,0.63577,194540000.0,-4.65
2018-06-05,0.67594,0.65563,0.6839,0.63473,154840000.0,3.04
2018-06-06,0.67329,0.67605,0.68044,0.65535,126750000.0,-0.39
2018-06-07,0.67774,0.67323,0.68877,0.66866,110510000.0,0.66
2018-06-08,0.67251,0.67772,0.67958,0.65838,105360000.0,-0.77
2018-06-09,0.6586,0.67251,0.68191,0.65755,88580000.0,-2.07
2018-06-10,0.58167,0.65858,0.65868,0.55265,224630000.0,-11.68
2018-06-11,0.59928,0.58169,0.60043,0.56125,119800000.0,3.03
2018-06-12,0.55823,0.59927,0.59937,0.54725,140840000.0,-6.85
2018-06-13,0.52987,0.55822,0.56121,0.50518,175440000.0,-5.08
2018-06-14,0.5565,0.52997,0.56577,0.52075,174040000.0,5.03
2018-06-15,0.53333,0.55665,0.55853,0.52882,115010000.0,-4.16
2018-06-16,0.53297,0.53333,0.53794,0.51926,111170000.0,-0.07
2018-06-17,0.52551,0.53297,0.541,0.52219,100520000.0,-1.4
2018-06-18,0.53826,0.52551,0.54842,0.50636,128410000.0,2.43
2018-06-19,0.54906,0.53826,0.56121,0.53521,112200000.0,2.01
2018-06-20,0.53989,0.54906,0.55003,0.52406,101030000.0,-1.67
2018-06-21,0.5341,0.53989,0.54837,0.53052,85200000.0,-1.07
2018-06-22,0.4823,0.5341,0.53488,0.47141,192510000.0,-9.7
2018-06-23,0.48983,0.4823,0.4953,0.4755,83460000.0,1.56
2018-06-24,0.47455,0.49028,0.49531,0.44064,172040000.0,-3.12
2018-06-25,0.4808,0.4745,0.49137,0.47257,96460000.0,1.32
2018-06-26,0.45304,0.48086,0.4819,0.45173,71510000.0,-5.77
2018-06-27,0.47186,0.453,0.47602,0.44861,101670000.0,4.15
2018-06-28,0.44786,0.47164,0.47433,0.44555,141220000.0,-5.08
2018-06-29,0.45531,0.44753,0.46024,0.4257,182930000.0,1.66
2018-06-30,0.46486,0.45531,0.48159,0.4545,251840000.0,2.1
2018-07-01,0.46226,0.46491,0.46558,0.44968,215240000.0,-0.56
2018-07-02,0.49005,0.46226,0.49433,0.45515,214180000.0,6.01
2018-07-03,0.48516,0.49005,0.51661,0.47953,278800000.0,-1.0
2018-07-04,0.49194,0.48514,0.50597,0.47745,182330000.0,1.4
2018-07-05,0.47779,0.49193,0.50101,0.47053,229640000.0,-2.88
2018-07-06,0.47773,0.47779,0.4813,0.46024,172980000.0,-0.01
2018-07-07,0.4857,0.47774,0.48638,0.46533,177170000.0,1.67
2018-07-08,0.47886,0.4857,0.48725,0.47589,188430000.0,-1.41
2018-07-09,0.47383,0.47887,0.48173,0.47232,162790000.0,-1.05
2018-07-10,0.44422,0.47383,0.47408,0.44094,148320000.0,-6.25
2018-07-11,0.45023,0.44422,0.45221,0.44155,115700000.0,1.35
2018-07-12,0.43767,0.45024,0.45037,0.42522,127920000.0,-2.79
2018-07-13,0.43727,0.43769,0.44491,0.43109,128210000.00000001,-0.09
2018-07-14,0.43849,0.43706,0.44276,0.43233,96380000.0,0.28
2018-07-15,0.44708,0.43849,0.44939,0.43588,102500000.0,1.96
2018-07-16,0.4819,0.44708,0.48352,0.44347,162160000.0,7.79
2018-07-17,0.50696,0.48182,0.51878,0.46913,209840000.0,5.2
2018-07-18,0.48826,0.50699,0.52362,0.47608,225290000.0,-3.69
2018-07-19,0.47694,0.48828,0.49439,0.47231,189370000.0,-2.32
2018-07-20,0.44462,0.47694,0.47733,0.43109,175090000.0,-6.78
2018-07-21,0.45501,0.44462,0.45866,0.43529,98110000.0,2.34
2018-07-22,0.44938,0.45501,0.46318,0.44777,106920000.0,-1.24
2018-07-23,0.44519,0.44934,0.46363,0.44311,116740000.0,-0.93
2018-07-24,0.45813,0.44518,0.46904,0.43846,200280000.0,2.91
2018-07-25,0.45943,0.45793,0.46803,0.45175,150950000.0,0.28
2018-07-26,0.44956,0.45944,0.46859,0.44675,116070000.0,-2.15
2018-07-27,0.45516,0.44961,0.46053,0.44452,106320000.0,1.25
2018-07-28,0.45675,0.45515,0.45675,0.44835,86430000.0,0.35
2018-07-29,0.45303,0.45679,0.45812,0.45024,122500000.0,-0.81
2018-07-30,0.44603,0.45303,0.45623,0.4351,176880000.0,-1.55
2018-07-31,0.43498,0.44603,0.44641,0.42703,147970000.0,-2.48
2018-08-01,0.44667,0.43498,0.4626,0.42709,173070000.0,2.69
2018-08-02,0.43025,0.44659,0.448,0.42979,125830000.0,-3.68
2018-08-03,0.44065,0.43026,0.44641,0.42599,170120000.0,2.42
2018-08-04,0.42969,0.44072,0.44439,0.42776,111790000.0,-2.49
2018-08-05,0.43458,0.42964,0.43673,0.42711,114400000.0,1.14
2018-08-06,0.41287,0.43458,0.43655,0.40331,151780000.0,-5.0
2018-08-07,0.37837,0.41288,0.41538,0.37516,191010000.0,-8.36
2018-08-08,0.33179,0.37836,0.37836,0.32011,349840000.0,-12.31
2018-08-09,0.34388,0.33182,0.3574,0.32824,246960000.0,3.64
2018-08-10,0.31886,0.34384,0.34585,0.31328,222240000.0,-7.28
2018-08-11,0.29757,0.31886,0.31958,0.28814,240820000.0,-6.68
2018-08-12,0.29555,0.29745,0.30899,0.29468,180170000.0,-0.68
2018-08-13,0.27446,0.29562,0.30905,0.2716,229120000.0,-7.14
2018-08-14,0.27289,0.27446,0.27671,0.24706,284660000.0,-0.57
2018-08-15,0.28026,0.27289,0.30211,0.27277,330900000.0,2.7
2018-08-16,0.29157,0.2802,0.30123,0.27585,233840000.0,4.04
2018-08-17,0.36739,0.29157,0.37355,0.29113,394420000.0,26.0
2018-08-18,0.32838,0.36737,0.36987,0.31339,365680000.0,-10.62
2018-08-19,0.3423,0.3284,0.35214,0.31878,280170000.0,4.24
2018-08-20,0.31467,0.34231,0.35028,0.31354,274840000.0,-8.07
2018-08-21,0.33384,0.31467,0.33693,0.31347,176640000.0,6.09
2018-08-22,0.31786,0.33384,0.35425,0.31293,252790000.0,-4.79
2018-08-23,0.32608,0.31812,0.32903,0.31547,212570000.0,2.59
2018-08-24,0.32673,0.32609,0.3284,0.31583,301350000.0,0.2
2018-08-25,0.32725,0.32673,0.33165,0.32215,132130000.0,0.16
2018-08-26,0.32298,0.32725,0.32807,0.31863,152970000.0,-1.3
2018-08-27,0.33877,0.32298,0.33977,0.32194,212430000.0,4.89
2018-08-28,0.35111,0.33877,0.35727,0.33484,274100000.0,3.64
2018-08-29,0.3448,0.35111,0.35456,0.33876,229850000.0,-1.8
2018-08-30,0.33487,0.34481,0.34633,0.32336,235470000.0,-2.88
2018-08-31,0.33503,0.33491,0.34051,0.32802,194860000.0,0.05
2018-09-01,0.34691,0.33507,0.35379,0.33493,210880000.0,3.55
2018-09-02,0.34199,0.34691,0.34905,0.33615,198910000.0,-1.42
2018-09-03,0.33463,0.34199,0.34348,0.33346,199930000.0,-2.15
2018-09-04,0.33078,0.33454,0.34103,0.32896,236220000.0,-1.15
2018-09-05,0.27904,0.33076,0.33383,0.2779,385130000.0,-15.64
2018-09-06,0.30169,0.27887,0.30454,0.26895,315370000.0,8.12
2018-09-07,0.28704,0.30173,0.3037,0.28132,179700000.0,-4.86
2018-09-08,0.27673,0.28715,0.29353,0.26981,149450000.0,-3.59
2018-09-09,0.27608,0.27674,0.2904,0.27099,152360000.0,-0.23
2018-09-10,0.26944,0.27636,0.28229,0.26017,229060000.0,-2.41
2018-09-11,0.26298,0.26949,0.27454,0.25336,200130000.0,-2.4
2018-09-12,0.26986,0.26298,0.2731,0.25348,254460000.0,2.62
2018-09-13,0.27914,0.26986,0.28537,0.26779,288950000.0,3.44
2018-09-14,0.27616,0.27915,0.28507,0.27206,255480000.0,-1.07
2018-09-15,0.28041,0.2761,0.28432,0.276,184850000.0,1.54
2018-09-16,0.28113,0.28041,0.2819,0.27427,168880000.0,0.26
2018-09-17,0.27058,0.28113,0.28352,0.26706,252120000.0,-3.75
2018-09-18,0.31965,0.27058,0.33525,0.26925,658840000.0,18.13
2018-09-19,0.3265,0.31961,0.33474,0.31107,459130000.0,2.15
2018-09-20,0.4501,0.32657,0.48648,0.32154,1000000000.0,37.85
2018-09-21,0.56351,0.45011,0.78848,0.42868,2320000000.0,25.2
2018-09-22,0.57338,0.56355,0.62702,0.49165,1140000000.0,1.75
2018-09-23,0.57179,0.57341,0.59722,0.55814,509870000.0,-0.28
2018-09-24,0.49234,0.57177,0.58246,0.48405,617150000.0,-13.9
2018-09-25,0.5257,0.49234,0.54544,0.43633,1060000000.0,6.78
2018-09-26,0.51257,0.5257,0.57108,0.48556,1100000000.0,-2.5
2018-09-27,0.54315,0.5125,0.55362,0.50887,475460000.0,5.97
2018-09-28,0.53969,0.54282,0.54983,0.51766,427850000.0,-0.64
2018-09-29,0.56983,0.53984,0.59224,0.52616,547850000.0,5.59
2018-09-30,0.58274,0.56984,0.62065,0.56011,696050000.0,2.27
2018-10-01,0.57737,0.58272,0.60468,0.53364,801490000.0,-0.92
2018-10-02,0.51702,0.57733,0.57982,0.51565,439890000.0,-10.45
2018-10-03,0.52855,0.51693,0.5372,0.50821,556330000.0,2.23
2018-10-04,0.52871,0.5286,0.549,0.52409,320580000.0,0.03
2018-10-05,0.52085,0.5287,0.53257,0.5107,332770000.0,-1.49
2018-10-06,0.48883,0.52091,0.52183,0.46909,376590000.0,-6.15
2018-10-07,0.48247,0.4889,0.4903,0.46854,282520000.0,-1.3
2018-10-08,0.49233,0.48247,0.49986,0.47979,329330000.0,2.04
2018-10-09,0.48157,0.49232,0.49325,0.47137,246030000.0,-2.19
2018-10-10,0.46573,0.48156,0.48156,0.4622,252600000.0,-3.29
2018-10-11,0.38209,0.46573,0.46574,0.37822,715060000.0,-17.96
2018-10-12,0.42055,0.38208,0.44525,0.37824,638890000.0,10.07
2018-10-13,0.42235,0.42043,0.42995,0.4167,295420000.0,0.43
2018-10-14,0.40834,0.42245,0.42952,0.40554,222970000.0,-3.32
2018-10-15,0.45981,0.40834,0.50997,0.39902,884050000.0,12.6
2018-10-16,0.48335,0.45983,0.48575,0.4552,391840000.0,5.12
2018-10-17,0.48294,0.48309,0.49529,0.47104,365470000.0,-0.08
2018-10-18,0.4668,0.4833,0.49244,0.45553,342260000.0,-3.34
2018-10-19,0.45999,0.46679,0.47116,0.45724,221220000.0,-1.46
2018-10-20,0.46712,0.45999,0.47113,0.45584,180910000.0,1.55
2018-10-21,0.46423,0.46712,0.47296,0.46322,230820000.0,-0.62
2018-10-22,0.46061,0.46423,0.46784,0.45605,150690000.0,-0.78
2018-10-23,0.46869,0.46061,0.48298,0.44394,267329999.99999997,1.75
2018-10-24,0.46314,0.4687,0.47618,0.45994,161660000.0,-1.19
2018-10-25,0.46275,0.46333,0.4708,0.45683,167820000.0,-0.08
2018-10-26,0.46505,0.46273,0.46847,0.45839,116480000.0,0.5
2018-10-27,0.45973,0.46505,0.46633,0.45749,133550000.00000001,-1.14
2018-10-28,0.4639,0.45992,0.46586,0.45834,149770000.0,0.91
2018-10-29,0.44421,0.46406,0.46463,0.4367,212630000.0,-4.25
2018-10-30,0.44726,0.44421,0.45238,0.44379,142490000.0,0.69
2018-10-31,0.45361,0.44738,0.45889,0.43815,167570000.0,1.42
2018-11-01,0.46029,0.45361,0.46055,0.45032,133889999.99999999,1.47
2018-11-02,0.46122,0.46029,0.46626,0.4583,178050000.0,0.2
2018-11-03,0.45684,0.46121,0.46265,0.45521,104470000.0,-0.95
2018-11-04,0.46954,0.45694,0.47808,0.44973,194350000.0,2.78
2018-11-05,0.50116,0.46967,0.5028,0.46376,304860000.0,6.73
2018-11-06,0.55373,0.50118,0.56512,0.50118,631270000.0,10.49
2018-11-07,0.5398,0.55393,0.55463,0.52802,281960000.0,-2.52
2018-11-08,0.49621,0.53994,0.54493,0.49313,309850000.0,-8.08
2018-11-09,0.50383,0.49621,0.5209,0.4958,223360000.0,1.54
2018-11-10,0.50845,0.50383,0.51603,0.50282,102490000.0,0.92
2018-11-11,0.50948,0.50845,0.51114,0.49783,90760000.0,0.2
2018-11-12,0.52287,0.50946,0.53234,0.50487,195050000.0,2.63
2018-11-13,0.51629,0.52287,0.5321,0.51047,217760000.0,-1.26
2018-11-14,0.47997,0.51629,0.51851,0.42382,603510000.0,-7.04
2018-11-15,0.48732,0.47997,0.49189,0.43236,536210000.00000006,1.53
2018-11-16,0.4766,0.48736,0.49299,0.46522,326700000.0,-2.2
2018-11-17,0.4976,0.47662,0.50309,0.47037,275490000.0,4.41
2018-11-18,0.51555,0.49785,0.52971,0.4955,371030000.0,3.61
2018-11-19,0.48164,0.51556,0.51586,0.46932,645210000.0,-6.58
2018-11-20,0.44273,0.48164,0.50672,0.41332,916020000.0,-8.08
2018-11-21,0.45202,0.44228,0.46693,0.41928,455320000.0,2.1
2018-11-22,0.42627,0.45214,0.45564,0.42496,250740000.0,-5.69
2018-11-23,0.41331,0.42657,0.43275,0.39862,449910000.0,-3.04
2018-11-24,0.37942,0.41318,0.42652,0.37027,471980000.0,-8.2
2018-11-25,0.38172,0.37934,0.39315,0.32801,927800000.0,0.61
2018-11-26,0.3621,0.38168,0.39766,0.34573,723220000.0,-5.14
2018-11-27,0.36506,0.3621,0.37379,0.34664,389160000.0,0.82
2018-11-28,0.39252,0.36505,0.40331,0.36504,469810000.0,7.52
2018-11-29,0.38143,0.39252,0.39493,0.3734,350560000.0,-2.83
2018-11-30,0.36448,0.38145,0.38313,0.35556,264250000.0,-4.44
2018-12-01,0.37328,0.3645,0.37899,0.35774,186630000.0,2.41
2018-12-02,0.36917,0.37328,0.38068,0.36669,136200000.0,-1.1
2018-12-03,0.34811,0.36917,0.37056,0.34548,196970000.0,-5.7
2018-12-04,0.35312,0.34809,0.36289,0.3393,211130000.0,1.44
2018-12-05,0.33849,0.35309,0.35477,0.33828,198900000.0,-4.14
2018-12-06,0.30879,0.33849,0.3452,0.30671,288890000.0,-8.77
2018-12-07,0.30165,0.30878,0.31119,0.28866,403580000.0,-2.31
2018-12-08,0.30414,0.30165,0.32249,0.29254,263890000.0,0.83
2018-12-09,0.31097,0.30414,0.32158,0.30026,184540000.0,2.25
2018-12-10,0.30114,0.31097,0.31497,0.29661,173840000.0,-3.16
2018-12-11,0.30186,0.30113,0.31126,0.29601,163410000.0,0.24
2018-12-12,0.30662,0.30012,0.31244,0.29995,147390000.0,1.58
2018-12-13,0.30033,0.30656,0.3076,0.29696,141350000.0,-2.05
2018-12-14,0.28927,0.30037,0.30076,0.28432,169460000.0,-3.69
2018-12-15,0.28549,0.28927,0.29232,0.28162,117660000.0,-1.31
2018-12-16,0.28814,0.28546,0.29666,0.28527,131000000.0,0.93
2018-12-17,0.32915,0.28815,0.33823,0.28659,342540000.0,14.23
2018-12-18,0.35154,0.32913,0.35154,0.32375,410250000.0,6.8
2018-12-19,0.34774,0.35163,0.39475,0.34483,615630000.0,-1.08
2018-12-20,0.37552,0.34774,0.38671,0.34252,537000000.0,7.99
2018-12-21,0.35655,0.37552,0.38508,0.3512,402380000.0,-5.05
2018-12-22,0.36033,0.35655,0.362,0.34634,224780000.0,1.06
2018-12-23,0.36988,0.36033,0.38094,0.35896,300300000.0,2.65
2018-12-24,0.40356,0.36986,0.45265,0.36983,849150000.0,9.11
2018-12-25,0.37866,0.40355,0.40594,0.36379,471590000.0,-6.17
2018-12-26,0.37548,0.37866,0.39048,0.35731,348240000.0,-0.84
2018-12-27,0.33661,0.37555,0.37742,0.32964,330630000.0,-10.35
2018-12-28,0.37365,0.33662,0.37852,0.33149,371320000.0,11.01
2018-12-29,0.35945,0.37364,0.38199,0.35789,319800000.0,-3.8
2018-12-30,0.36759,0.35945,0.36778,0.35439,198710000.0,2.27
2018-12-31,0.351,0.36759,0.37198,0.34726,243200000.0,-4.51
2019-01-01,0.36326,0.351,0.36328,0.34803,187500000.0,3.49
2019-01-02,0.37138,0.36332,0.37684,0.35686,237740000.0,2.24
2019-01-03,0.35434,0.37138,0.37159,0.35137,203450000.0,-4.59
2019-01-04,0.3556,0.35434,0.3596,0.34663,185440000.0,0.36
2019-01-05,0.35106,0.3554,0.36161,0.34853,187690000.0,-1.28
2019-01-06,0.36412,0.35106,0.36865,0.34823,188410000.0,3.72
2019-01-07,0.36186,0.36413,0.37456,0.3593,197370000.0,-0.62
2019-01-08,0.36311,0.36186,0.36914,0.35663,195220000.0,0.35
2019-01-09,0.36664,0.36311,0.37046,0.36021,211380000.0,0.97
2019-01-10,0.32724,0.36664,0.38143,0.3195,561560000.0,-10.75
2019-01-11,0.32749,0.32723,0.33385,0.32227,204530000.0,0.08
2019-01-12,0.32715,0.32748,0.3311,0.32405,127180000.0,-0.1
2019-01-13,0.31218,0.32712,0.33104,0.3107,359650000.0,-4.57
2019-01-14,0.32993,0.31218,0.33532,0.31216,354730000.0,5.68
2019-01-15,0.32338,0.32993,0.33282,0.31861,175740000.0,-1.98
2019-01-16,0.32682,0.32324,0.33268,0.32171,146800000.0,1.06
2019-01-17,0.32651,0.32686,0.32909,0.32106,163820000.0,-0.09
2019-01-18,0.3214,0.3265,0.32658,0.31781,111970000.0,-1.56
2019-01-19,0.32855,0.3214,0.33529,0.32107,147830000.0,2.22
2019-01-20,0.31774,0.32856,0.33047,0.31251,139580000.0,-3.29
2019-01-21,0.31838,0.31774,0.32232,0.31428,92930000.0,0.2
2019-01-22,0.31861,0.31838,0.32129,0.30761,146550000.0,0.07
2019-01-23,0.31476,0.31868,0.32033,0.31308,108210000.0,-1.21
2019-01-24,0.3166,0.31476,0.31857,0.31343,111120000.0,0.59
2019-01-25,0.31446,0.31663,0.31782,0.31143,125900000.0,-0.68
2019-01-26,0.31304,0.31449,0.31872,0.31276,120910000.0,-0.45
2019-01-27,0.30679,0.31302,0.31442,0.30402,167920000.0,-1.99
2019-01-28,0.2928,0.30679,0.30769,0.28176,343310000.0,-4.56
2019-01-29,0.28746,0.2928,0.29438,0.28236,220020000.0,-1.83
2019-01-30,0.32165,0.28746,0.32656,0.28533,443150000.0,11.9
2019-01-31,0.3093,0.32165,0.33604,0.30423,530440000.00000006,-3.84
2019-02-01,0.30682,0.30926,0.31164,0.29648,340350000.0,-0.8
2019-02-02,0.31034,0.30687,0.3132,0.30467,241250000.0,1.15
2019-02-03,0.30227,0.31034,0.31202,0.29787,218310000.0,-2.6
2019-02-04,0.2992,0.30228,0.3055,0.29794,196480000.0,-1.02
2019-02-05,0.2995,0.29919,0.30196,0.29684,190390000.0,0.1
2019-02-06,0.2895,0.2995,0.30063,0.28878,234770000.0,-3.34
2019-02-07,0.29134,0.28948,0.29418,0.28945,162290000.0,0.63
2019-02-08,0.31217,0.29134,0.32012,0.28983,375580000.0,7.15
2019-02-09,0.3122,0.31217,0.31627,0.30767,257240000.0,0.01
2019-02-10,0.30969,0.3122,0.31268,0.29951,263540000.00000003,-0.8
2019-02-11,0.30238,0.30978,0.31011,0.30176,234870000.0,-2.36
2019-02-12,0.30494,0.30238,0.30782,0.29804,247070000.0,0.85
2019-02-13,0.30394,0.30509,0.31334,0.30141,267019999.99999997,-0.33
2019-02-14,0.30091,0.30394,0.30542,0.30021,197110000.0,-1.0
2019-02-15,0.30175,0.30092,0.3061,0.29854,203960000.0,0.28
2019-02-16,0.30083,0.30175,0.30349,0.30012,155950000.0,-0.31
2019-02-17,0.30346,0.30089,0.30754,0.29894,223120000.0,0.88
2019-02-18,0.32232,0.30345,0.32884,0.3024,649990000.0,6.21
2019-02-19,0.32321,0.32242,0.34774,0.31949,786670000.0,0.28
2019-02-20,0.33193,0.32318,0.33499,0.3179,494660000.0,2.7
2019-02-21,0.32061,0.33193,0.33292,0.31753,329110000.0,-3.41
2019-02-22,0.3215,0.32061,0.32363,0.31683,301810000.0,0.28
2019-02-23,0.33285,0.3215,0.33403,0.31811,372210000.0,3.53
2019-02-24,0.29775,0.33285,0.34362,0.29478,917840000.0,-10.54
2019-02-25,0.32786,0.29778,0.33951,0.29775,735190000.0,10.11
2019-02-26,0.31703,0.32786,0.33463,0.31447,610440000.0,-3.3
2019-02-27,0.31108,0.31686,0.31878,0.30199,422850000.0,-1.88
